m,id,lat,lon,dem
13,0,41.35561680,2.16102640,0
14,0,41.35561680,2.16102640,0
14,76,41.39493720,2.14437270,61
14,80,41.38957900,2.08942060,51
14,180,41.42282670,2.16449160,-51
14,176,41.42001210,2.17489420,-61
14,68,41.32409020,2.09233050,89
14,168,41.37189860,2.13476700,-89
14,0,41.35561680,2.16102640,0
15,0,41.35561680,2.16102640,0
15,90,41.32691840,2.08970130,104
15,84,41.44388390,2.05242610,98
15,190,41.42734070,2.16540430,-104
15,88,41.41142540,2.18146140,129
15,188,41.41375460,2.18512590,-129
15,184,41.39874660,2.18274590,-98
15,25,41.39835350,2.16053480,32
15,125,41.38181260,2.08570900,-32
15,0,41.35561680,2.16102640,0
16,0,41.35561680,2.16102640,0
16,51,41.37276100,2.10733500,177
16,86,41.36370700,2.11359020,37
16,151,41.37349850,2.13831650,-177
16,87,41.40908750,2.12584020,35
16,186,41.40985440,2.18043170,-37
16,187,41.42934380,2.18437950,-35
16,0,41.35561680,2.16102640,0
17,0,41.35561680,2.16102640,0
17,3,41.42792670,2.13170800,30
17,26,41.32726040,2.09609740,12
17,103,41.46828950,2.06052610,-30
17,126,41.44505880,2.08689590,-12
17,0,41.35561680,2.16102640,0
18,0,41.35561680,2.16102640,0
18,6,41.39777930,2.16973020,84
18,106,41.44107370,2.23999180,-84
18,9,41.45530870,2.18279010,17
18,109,41.40910400,2.13143100,-17
18,73,41.38831030,2.13152270,148
18,173,41.41437040,2.09668540,-148
18,83,41.38074320,2.08291410,29
18,183,41.39659550,2.11731770,-29
18,0,41.35561680,2.16102640,0
19,0,41.35561680,2.16102640,0
19,45,41.37502930,2.10398550,41
19,58,41.40233400,2.13527130,167
19,145,41.39933780,2.12906100,-41
19,158,41.42076060,2.11775320,-167
19,54,41.46849600,2.18325060,17
19,154,41.38744060,2.08234290,-17
19,0,41.35561680,2.16102640,0
20,0,41.35561680,2.16102640,0
20,96,41.36156250,2.08423210,123
20,196,41.42588100,2.08812730,-123
20,0,41.35561680,2.16102640,0
21,0,41.35561680,2.16102640,0
21,15,41.46637360,2.07793390,147
21,5,41.45634560,2.18245580,31
21,105,41.37311340,2.10398700,-31
21,115,41.37084430,2.11742580,-147
21,57,41.33148870,2.09875410,16
21,157,41.43844470,2.20801850,-16
21,0,41.35561680,2.16102640,0
22,0,41.35561680,2.16102640,0
22,39,41.41415580,2.16016060,150
22,24,41.37219070,2.10963950,19
22,124,41.35696300,2.12689930,-19
22,139,41.33152780,2.09456630,-150
22,0,41.35561680,2.16102640,0
23,0,41.35561680,2.16102640,0
23,44,41.32061040,2.10323110,133
23,144,41.37661490,2.08751210,-133
23,0,41.35561680,2.16102640,0
24,0,41.35561680,2.16102640,0
24,12,41.40415990,2.16053310,92
24,112,41.41404370,2.20842950,-92
24,65,41.39753690,2.14289000,35
24,165,41.36593650,2.12742540,-35
24,8,41.32482500,2.09342950,30
24,108,41.44032960,2.21343910,-30
24,0,41.35561680,2.16102640,0
25,0,41.35561680,2.16102640,0
25,69,41.45854610,2.18397520,107
25,71,41.39242030,2.13214870,156
25,169,41.37552040,2.10567870,-107
25,171,41.36363740,2.07534130,-156
25,33,41.36549660,2.09116460,170
25,133,41.44028890,2.22740170,-170
25,0,41.35561680,2.16102640,0
26,0,41.35561680,2.16102640,0
26,70,41.39523030,2.16486440,112
26,170,41.38915140,2.08779350,-112
26,0,41.35561680,2.16102640,0
27,0,41.35561680,2.16102640,0
27,82,41.44001680,2.17091740,127
27,72,41.41190700,2.14555940,43
27,182,41.45636160,2.05820750,-127
27,172,41.37266850,2.10431660,-43
27,97,41.37195940,2.11216040,123
27,77,41.37112940,2.10625170,161
27,197,41.37148500,2.10404670,-123
27,177,41.45606360,2.18609500,-161
27,0,41.35561680,2.16102640,0
28,0,41.35561680,2.16102640,0
28,28,41.44902430,2.20565340,99
28,98,41.44632150,2.22061310,150
28,128,41.43014670,2.22024300,-99
28,198,41.42493130,2.22742270,-150
28,19,41.44709690,2.17207910,96
28,119,41.45742390,2.18208400,-96
28,75,41.39730090,2.16609910,141
28,175,41.37364670,2.10959250,-141
28,0,41.35561680,2.16102640,0
29,0,41.35561680,2.16102640,0
29,22,41.39252330,2.12409300,42
29,122,41.43205100,2.21500910,-42
29,100,41.43514130,2.16190560,58
29,200,41.38410430,2.07273590,-58
29,0,41.35561680,2.16102640,0
30,0,41.35561680,2.16102640,0
30,37,41.41100430,2.16621580,76
30,53,41.40340790,2.17834440,172
30,153,41.44058920,2.18811360,-172
30,137,41.44680790,2.22808640,-76
30,99,41.41013610,2.18295930,105
30,199,41.43203520,2.23586660,-105
30,0,41.35561680,2.16102640,0
31,0,41.35561680,2.16102640,0
31,67,41.39808390,2.14897530,139
31,48,41.40225960,2.15218110,21
31,148,41.45207730,2.19297130,-21
31,167,41.43696830,2.20775740,-139
31,0,41.35561680,2.16102640,0
32,0,41.35561680,2.16102640,0
32,55,41.37040700,2.10129020,129
32,91,41.41516080,2.14434690,166
32,191,41.46807680,2.23692250,-166
32,155,41.45052180,2.23821200,-129
32,0,41.35561680,2.16102640,0
33,0,41.35561680,2.16102640,0
33,74,41.36389110,2.11061870,173
33,174,41.44831210,2.20773480,-173
33,0,41.35561680,2.16102640,0
34,0,41.35561680,2.16102640,0
34,85,41.42493680,2.15254680,93
34,185,41.45589900,2.18370310,-93
34,0,41.35561680,2.16102640,0
35,0,41.35561680,2.16102640,0
35,89,41.32644550,2.09851960,54
35,189,41.45723320,2.21154610,-54
35,0,41.35561680,2.16102640,0
