m,id,lat,lon,dem
5,86,52.52151450,13.35182770,16
5,5,52.53098200,13.15296570,27
5,105,52.41423210,13.13881720,-27
5,186,52.59066680,13.34080770,-16
5,94,52.50313240,13.57347400,45
5,194,52.43064460,13.34326770,-45
5,15,52.42656710,13.31340510,59
5,115,52.54794870,13.17019020,-59
5,13,52.49513250,13.31631520,20
5,113,52.43307120,13.46515240,-20
5,0,52.51170280,13.41827230,0
6,0,52.51170280,13.41827230,0
6,38,52.47546370,13.43768700,39
6,34,52.46479730,13.43259530,50
6,134,52.46766380,13.32803240,-50
6,138,52.44213990,13.69373970,-39
6,64,52.47304670,13.47705800,48
6,4,52.45240770,13.57780040,44
6,164,52.53284900,13.60224570,-48
6,104,52.53548450,13.14778800,-44
6,80,52.52886720,13.19737340,41
6,180,52.44203720,13.36092470,-41
6,0,52.51170280,13.41827230,0
7,0,52.51170280,13.41827230,0
7,73,52.53086080,13.41447030,60
7,173,52.60086700,13.42098920,-60
7,58,52.48757350,13.56430490,40
7,56,52.51238110,13.62517470,39
7,55,52.43629310,13.50711930,18
7,155,52.46525230,13.30628130,-18
7,156,52.43444820,13.29907330,-39
7,158,52.42099710,13.18462500,-40
7,85,52.51813950,13.26096860,34
7,185,52.47848060,13.47806300,-34
7,0,52.51170280,13.41827230,0
8,0,52.51170280,13.41827230,0
8,57,52.38071500,13.39403500,41
8,10,52.39418440,13.38557010,39
8,110,52.44293620,13.56772400,-39
8,81,52.44843660,13.63736190,52
8,181,52.47655620,13.35546970,-52
8,157,52.44313500,13.26530180,-41
8,16,52.60453480,13.44167030,55
8,29,52.52337660,13.48443460,11
8,129,52.55316790,13.52369920,-11
8,116,52.43843420,13.69023300,-55
8,0,52.51170280,13.41827230,0
9,0,52.51170280,13.41827230,0
9,84,52.38967460,13.38142240,38
9,184,52.41933740,13.37313660,-38
9,65,52.41699430,13.32866260,15
9,165,52.45123160,13.24718240,-15
9,8,52.48863200,13.44451390,49
9,108,52.50162820,13.57429770,-49
9,69,52.48203940,13.53361280,46
9,88,52.47798580,13.51066170,16
9,169,52.39703740,13.57293390,-46
9,188,52.41559770,13.25724540,-16
9,0,52.51170280,13.41827230,0
10,0,52.51170280,13.41827230,0
10,43,52.44162850,13.41575560,44
10,143,52.40932600,13.41284570,-44
10,9,52.41819250,13.34497050,60
10,28,52.52108390,13.25293300,39
10,109,52.43679980,13.51303520,-60
10,128,52.45578360,13.59404550,-39
10,61,52.52239330,13.45553390,55
10,45,52.49803830,13.61896340,42
10,161,52.48877170,13.60570220,-55
10,145,52.52806130,13.52965100,-42
10,63,52.59659710,13.44166870,19
10,68,52.48595900,13.44973290,35
10,168,52.46105470,13.52547170,-35
10,163,52.41567600,13.58036720,-19
10,0,52.51170280,13.41827230,0
11,0,52.51170280,13.41827230,0
11,33,52.57993070,13.39920270,29
11,95,52.44800420,13.17030560,15
11,11,52.42811450,13.27860460,53
11,133,52.40126220,13.53667250,-29
11,111,52.39604680,13.58905830,-53
11,195,52.44245990,13.71042720,-15
11,59,52.48149120,13.50722170,36
11,159,52.60082120,13.42311350,-36
11,0,52.51170280,13.41827230,0
12,0,52.51170280,13.41827230,0
12,26,52.63495340,13.29632520,42
12,25,52.48092380,13.32141390,46
12,126,52.41795640,13.50828670,-42
12,44,52.41776370,13.47973200,35
12,144,52.50906050,13.58140110,-35
12,125,52.53996450,13.48499610,-46
12,89,52.57242800,13.46305280,23
12,189,52.54302220,13.49184500,-23
12,0,52.51170280,13.41827230,0
13,0,52.51170280,13.41827230,0
13,74,52.55758170,13.34433540,19
13,41,52.61647800,13.22261330,12
13,82,52.46281230,13.42032590,53
13,174,52.44236920,13.56756090,-19
13,182,52.42344790,13.67745810,-53
13,91,52.52472430,13.61775810,29
13,141,52.53157020,13.56380560,-12
13,191,52.62323920,13.23873240,-29
13,0,52.51170280,13.41827230,0
14,0,52.51170280,13.41827230,0
14,42,52.52894780,13.46300870,13
14,142,52.42082050,13.34671000,-13
14,49,52.52349670,13.24038940,53
14,90,52.41721820,13.53242930,35
14,149,52.42970630,13.60022410,-53
14,190,52.41052050,13.53621770,-35
14,0,52.51170280,13.41827230,0
15,0,52.51170280,13.41827230,0
15,93,52.59755820,13.44776730,24
15,71,52.55411460,13.46982450,30
15,100,52.52072510,13.59787010,21
15,171,52.52161230,13.62339040,-30
15,193,52.47310570,13.60555230,-24
15,200,52.47600600,13.57092960,-21
15,32,52.42220360,13.39854540,38
15,132,52.60551140,13.22725750,-38
15,35,52.43240380,13.37512120,14
15,135,52.60658700,13.22632860,-14
15,0,52.51170280,13.41827230,0
16,0,52.51170280,13.41827230,0
16,51,52.60992990,13.32602430,33
16,78,52.48883980,13.17950610,49
16,178,52.41655530,13.36939080,-49
16,151,52.40263980,13.39598640,-33
16,0,52.51170280,13.41827230,0
17,0,52.51170280,13.41827230,0
17,24,52.51042380,13.57726480,56
17,124,52.58907170,13.46531540,-56
17,60,52.43815840,13.21309510,26
17,160,52.42176170,13.35133810,-26
17,0,52.51170280,13.41827230,0
18,0,52.51170280,13.41827230,0
18,92,52.64736140,13.50189280,59
18,46,52.42653390,13.44978290,36
18,192,52.43684630,13.47139050,-59
18,146,52.63516140,13.30083760,-36
18,0,52.51170280,13.41827230,0
19,0,52.51170280,13.41827230,0
19,66,52.37553550,13.69803090,32
19,166,52.62934870,13.29305710,-32
19,0,52.51170280,13.41827230,0
