m,id,lat,lon,dem
11,190,52.40129210,13.56613920,-92
11,0,52.51284280,13.40832990,0
12,0,52.51284280,13.40832990,0
12,95,52.52503430,13.31104760,158
12,195,52.51462420,13.50546700,-158
12,60,52.53738070,13.58754440,86
12,54,52.49315350,13.57978760,132
12,160,52.39166100,13.39627250,-86
12,154,52.41701610,13.34922860,-132
12,31,52.40779220,13.36059280,66
12,131,52.46545380,13.42276240,-66
12,0,52.51284280,13.40832990,0
13,0,52.51284280,13.40832990,0
13,97,52.47628240,13.44199980,33
13,11,52.40962650,13.53037700,70
13,197,52.41732330,13.54180790,-33
13,39,52.45516620,13.37981160,111
13,111,52.44602430,13.32103200,-70
13,139,52.51866290,13.28115100,-111
13,37,52.59699010,13.27775650,118
13,137,52.48236080,13.34964530,-118
13,0,52.51284280,13.40832990,0
14,0,52.51284280,13.40832990,0
14,99,52.54983180,13.23013320,161
14,98,52.47258620,13.29114570,137
14,198,52.41413980,13.50327150,-137
14,199,52.48376230,13.57124150,-161
14,35,52.51063240,13.59444430,22
14,52,52.57062250,13.55649410,19
14,152,52.52390080,13.47757760,-19
14,135,52.55162940,13.43553770,-22
14,0,52.51284280,13.40832990,0
15,0,52.51284280,13.40832990,0
15,61,52.59581460,13.40045020,89
15,161,52.51881510,13.45456110,-89
15,43,52.42293710,13.27373570,143
15,143,52.42542750,13.24963550,-143
15,63,52.54343820,13.14161820,125
15,163,52.42441090,13.29227380,-125
15,0,52.51284280,13.40832990,0
16,0,52.51284280,13.40832990,0
16,74,52.56422360,13.52395800,44
16,174,52.48946020,13.29092790,-44
16,3,52.39361400,13.41417990,135
16,103,52.40197580,13.40539750,-135
16,4,52.43186450,13.46965260,35
16,104,52.55520940,13.30242730,-35
16,0,52.51284280,13.40832990,0
17,0,52.51284280,13.40832990,0
17,76,52.52660950,13.61748540,120
17,86,52.61590090,13.22867200,155
17,176,52.42955220,13.29387380,-120
17,186,52.43648550,13.34915220,-155
17,0,52.51284280,13.40832990,0
18,0,52.51284280,13.40832990,0
18,33,52.50145150,13.49110500,132
18,133,52.55860950,13.47198690,-132
18,85,52.44929140,13.45195490,178
18,185,52.43776030,13.33342420,-178
18,68,52.44459010,13.30218370,100
18,168,52.46614900,13.38813830,-100
18,0,52.51284280,13.40832990,0
19,0,52.51284280,13.40832990,0
19,6,52.45133530,13.44520950,69
19,14,52.38745580,13.40530460,131
19,114,52.43946980,13.40681170,-131
19,5,52.46253980,13.40332180,130
19,106,52.48793210,13.38946080,-69
19,22,52.60576070,13.24833650,144
19,105,52.61264240,13.31266540,-130
19,122,52.55372510,13.44632950,-144
19,0,52.51284280,13.40832990,0
20,0,52.51284280,13.40832990,0
20,55,52.62239900,13.32197370,44
20,9,52.49733940,13.36278370,109
20,155,52.44382320,13.38512620,-44
20,109,52.62656350,13.28708770,-109
20,0,52.51284280,13.40832990,0
21,0,52.51284280,13.40832990,0
21,42,52.51752490,13.42421490,100
21,142,52.57294420,13.45619410,-100
21,58,52.62421190,13.22863370,43
21,158,52.43052810,13.39350330,-43
21,0,52.51284280,13.40832990,0
22,0,52.51284280,13.40832990,0
22,84,52.43832270,13.46820900,71
22,184,52.43365660,13.37988700,-71
22,44,52.60776580,13.42137620,55
22,144,52.63662440,13.51991450,-55
22,0,52.51284280,13.40832990,0
23,0,52.51284280,13.40832990,0
23,100,52.47092850,13.58298450,63
23,94,52.39850920,13.57523580,142
23,194,52.44646230,13.45303470,-142
23,200,52.62397220,13.32150270,-63
23,0,52.51284280,13.40832990,0
24,0,52.51284280,13.40832990,0
24,18,52.52645970,13.60492760,100
24,47,52.39417690,13.57348490,95
24,118,52.58904910,13.27986610,-100
24,147,52.55428320,13.37256570,-95
24,0,52.51284280,13.40832990,0
25,0,52.51284280,13.40832990,0
25,19,52.44793700,13.12926850,106
25,50,52.54613460,13.18890650,94
25,119,52.62977540,13.30516210,-106
25,150,52.60405540,13.48184420,-94
25,0,52.51284280,13.40832990,0
26,0,52.51284280,13.40832990,0
26,23,52.48417130,13.51257530,110
26,77,52.54166160,13.57072510,88
26,177,52.52662310,13.42742610,-88
26,123,52.52537680,13.40848710,-110
26,0,52.51284280,13.40832990,0
27,0,52.51284280,13.40832990,0
27,34,52.62985510,13.30261130,42
27,134,52.55933910,13.44747800,-42
27,56,52.53353410,13.42754130,13
27,156,52.61221780,13.34283000,-13
27,0,52.51284280,13.40832990,0
28,0,52.51284280,13.40832990,0
28,49,52.53889570,13.27353380,93
28,15,52.51652140,13.50781130,137
28,149,52.53007300,13.46761740,-93
28,115,52.55125650,13.16676170,-137
28,83,52.41365670,13.26009160,149
28,183,52.41900550,13.20643230,-149
28,0,52.51284280,13.40832990,0
29,0,52.51284280,13.40832990,0
29,24,52.53726840,13.42090150,96
29,51,52.58567680,13.49232380,147
29,151,52.57386840,13.28855390,-147
29,124,52.46923650,13.12443090,-96
29,57,52.45039670,13.13001720,180
29,157,52.54173660,13.43871980,-180
29,0,52.51284280,13.40832990,0
30,0,52.51284280,13.40832990,0
30,80,52.38309060,13.42376810,33
30,79,52.39852860,13.57673750,34
30,180,52.53504840,13.35071100,-33
30,179,52.55041320,13.44928490,-34
30,0,52.51284280,13.40832990,0
31,0,52.51284280,13.40832990,0
31,91,52.49191310,13.17469950,99
31,87,52.53064610,13.12699100,105
31,191,52.64318550,13.30394600,-99
31,187,52.63264160,13.29975620,-105
31,93,52.57125400,13.43876440,131
31,193,52.55061360,13.26077240,-131
31,0,52.51284280,13.40832990,0
32,0,52.51284280,13.40832990,0
32,40,52.41573810,13.55543100,174
32,10,52.42085700,13.44445850,78
32,140,52.54093210,13.19458140,-174
32,110,52.54670120,13.13043130,-78
32,0,52.51284280,13.40832990,0
33,0,52.51284280,13.40832990,0
33,16,52.53483610,13.61410330,20
33,81,52.56902450,13.42506330,178
33,116,52.54672270,13.21156160,-20
33,30,52.49855880,13.31303760,31
33,181,52.54077890,13.16708230,-178
33,130,52.52844450,13.13383810,-31
33,0,52.51284280,13.40832990,0
34,0,52.51284280,13.40832990,0
34,21,52.56782410,13.55923550,67
34,121,52.61492930,13.22888750,-67
34,0,52.51284280,13.40832990,0
35,0,52.51284280,13.40832990,0
35,45,52.40306110,13.52678230,60
35,145,52.60406010,13.23950150,-60
35,0,52.51284280,13.40832990,0
36,0,52.51284280,13.40832990,0
36,69,52.48232370,13.57667640,65
36,169,52.53791590,13.16138160,-65
36,0,52.51284280,13.40832990,0
37,0,52.51284280,13.40832990,0
37,72,52.41882780,13.33806910,96
37,67,52.55450210,13.51446370,86
37,172,52.60485320,13.23888200,-96
37,167,52.47332340,13.18318420,-86
37,0,52.51284280,13.40832990,0
38,0,52.51284280,13.40832990,0
38,38,52.46361330,13.58207030,104
38,138,52.42193870,13.16349490,-104
38,0,52.51284280,13.40832990,0
39,0,52.51284280,13.40832990,0
39,46,52.44350740,13.57766420,140
39,146,52.43203950,13.36894240,-140
39,0,52.51284280,13.40832990,0
