m,id,lat,lon,dem
13,116,-30.06488920,-51.15695520,-89
13,0,-30.04997380,-51.14345760,0
14,0,-30.04997380,-51.14345760,0
14,58,-30.01684550,-51.16125230,179
14,81,-29.97687570,-51.19801740,17
14,158,-30.01827420,-51.09824750,-179
14,181,-30.04352420,-51.14553990,-17
14,0,-30.04997380,-51.14345760,0
15,0,-30.04997380,-51.14345760,0
15,4,-30.02008680,-51.14800370,47
15,59,-30.00663880,-51.17015250,162
15,159,-30.00217460,-51.16036860,-162
15,104,-30.05189670,-51.15171980,-47
15,71,-30.11480860,-51.10406120,56
15,171,-30.06278710,-51.15469890,-56
15,0,-30.04997380,-51.14345760,0
16,0,-30.04997380,-51.14345760,0
16,76,-30.01626180,-51.20406320,172
16,72,-30.05250300,-51.21505800,124
16,176,-29.97277330,-51.17246560,-172
16,172,-30.00402220,-51.14374760,-124
16,79,-30.00989260,-51.16409260,39
16,179,-30.05748660,-51.16589640,-39
16,0,-30.04997380,-51.14345760,0
17,0,-30.04997380,-51.14345760,0
17,98,-30.01695510,-51.26057330,110
17,198,-30.02344980,-51.18833470,-110
17,29,-30.03735880,-51.17541690,132
17,129,-30.07980940,-51.16107730,-132
17,75,-30.09835450,-51.24151970,154
17,175,-30.03933380,-51.14021630,-154
17,0,-30.04997380,-51.14345760,0
18,0,-30.04997380,-51.14345760,0
18,77,-30.14671940,-51.09412440,148
18,177,-30.15527010,-51.19960460,-148
18,97,-30.06076620,-51.16252650,156
18,36,-30.03303600,-51.16154810,128
18,197,-30.02663430,-51.10482680,-156
18,136,-30.05341590,-51.15247830,-128
18,0,-30.04997380,-51.14345760,0
19,0,-30.04997380,-51.14345760,0
19,28,-30.04573540,-51.12948120,114
19,11,-30.04752580,-51.15926270,124
19,128,-30.02255080,-51.19474210,-114
19,18,-30.09765820,-51.23664100,165
19,111,-30.04161200,-51.16338460,-124
19,118,-30.10801900,-51.10534840,-165
19,0,-30.04997380,-51.14345760,0
20,0,-30.04997380,-51.14345760,0
20,9,-30.07710830,-51.22406700,78
20,109,-30.03556350,-51.20663850,-78
20,63,-30.02706780,-51.19632790,115
20,47,-30.03858590,-51.17080810,108
20,163,-30.09568470,-51.13952580,-115
20,147,-30.10000950,-51.14070010,-108
20,0,-30.04997380,-51.14345760,0
21,0,-30.04997380,-51.14345760,0
21,35,-30.01786230,-51.16300430,114
21,135,-30.00414730,-51.19965080,-114
21,48,-30.03098320,-51.16259740,57
21,148,-30.06712140,-51.16384010,-57
21,0,-30.04997380,-51.14345760,0
22,0,-30.04997380,-51.14345760,0
22,83,-30.01736410,-51.15229970,115
22,87,-30.15854590,-51.13428500,97
22,183,-30.09112570,-51.18027190,-115
22,187,-30.04597810,-51.16026830,-97
22,0,-30.04997380,-51.14345760,0
23,0,-30.04997380,-51.14345760,0
23,10,-30.03550530,-51.19318920,144
23,110,-30.03292200,-51.22005000,-144
23,89,-30.04855860,-51.16425410,62
23,189,-30.10070030,-51.12929880,-62
23,78,-30.05073250,-51.14737410,25
23,178,-30.04598190,-51.20278970,-25
23,0,-30.04997380,-51.14345760,0
24,0,-30.04997380,-51.14345760,0
24,51,-30.04525140,-51.15226120,129
24,27,-30.08722170,-51.21515760,158
24,151,-30.01574570,-51.21033170,-129
24,127,-30.01057370,-51.20724370,-158
24,85,-30.02138170,-51.14152820,33
24,185,-30.08405650,-51.19441020,-33
24,0,-30.04997380,-51.14345760,0
25,0,-30.04997380,-51.14345760,0
25,54,-30.04436980,-51.15022240,27
25,37,-30.04936350,-51.15647210,62
25,137,-30.07046770,-51.19527940,-62
25,154,-30.07936090,-51.23566030,-27
25,90,-30.01379320,-51.20202670,71
25,190,-30.00296580,-51.20504690,-71
25,0,-30.04997380,-51.14345760,0
26,0,-30.04997380,-51.14345760,0
26,52,-30.04369580,-51.13635130,150
26,152,-30.05348560,-51.21707630,-150
26,0,-30.04997380,-51.14345760,0
27,0,-30.04997380,-51.14345760,0
27,91,-30.09040890,-51.12233710,22
27,191,-30.01626620,-51.25889230,-22
27,0,-30.04997380,-51.14345760,0
28,0,-30.04997380,-51.14345760,0
28,92,-30.05779230,-51.20486960,163
28,39,-30.02167110,-51.20117470,118
28,192,-30.03102710,-51.23529550,-163
28,139,-30.14461940,-51.10686630,-118
28,0,-30.04997380,-51.14345760,0
29,0,-30.04997380,-51.14345760,0
29,12,-30.03708550,-51.14911320,77
29,30,-30.07945140,-51.21615040,22
29,112,-30.07819910,-51.23109720,-77
29,130,-30.09382100,-51.24402850,-22
29,95,-30.13684750,-51.19411460,118
29,195,-30.15737080,-51.17706940,-118
29,0,-30.04997380,-51.14345760,0
30,0,-30.04997380,-51.14345760,0
30,86,-29.99747250,-51.09007920,111
30,66,-30.01849180,-51.14167720,46
30,166,-30.09916810,-51.24701860,-46
30,186,-30.17629870,-51.17644750,-111
30,0,-30.04997380,-51.14345760,0
31,0,-30.04997380,-51.14345760,0
31,21,-30.04462090,-51.13538220,98
31,121,-30.11267520,-51.15429720,-98
31,0,-30.04997380,-51.14345760,0
32,0,-30.04997380,-51.14345760,0
32,24,-30.18340610,-51.18673530,155
32,124,-30.13057390,-51.20015960,-155
32,99,-30.01185450,-51.17159040,133
32,199,-30.14531390,-51.20953910,-133
32,0,-30.04997380,-51.14345760,0
33,0,-30.04997380,-51.14345760,0
33,70,-29.99814860,-51.09743280,142
33,50,-30.05105500,-51.17218250,148
33,150,-30.13111680,-51.20323530,-148
33,170,-30.22604100,-51.06877550,-142
33,0,-30.04997380,-51.14345760,0
34,0,-30.04997380,-51.14345760,0
34,94,-30.07599630,-51.19991740,90
34,93,-30.02982680,-51.20827950,20
34,194,-30.20947470,-51.18927550,-90
34,193,-30.19803690,-51.13688000,-20
34,0,-30.04997380,-51.14345760,0
35,0,-30.04997380,-51.14345760,0
35,100,-30.13874840,-51.20889910,139
35,200,-30.21424420,-51.17875330,-139
35,0,-30.04997380,-51.14345760,0
