m,id,lat,lon,dem
6,0,40.70383800,-74.01263400,0
6,58,40.76976000,-73.86314400,2
6,2,40.78323400,-73.98049900,1
6,368,40.76426700,-73.99581100,1
6,402,40.75098000,-73.99091300,-1
6,458,40.74675000,-73.98467300,-2
6,768,40.75357400,-73.97295400,-1
6,12,40.75201400,-73.97724200,1
6,211,40.74895100,-73.97601300,1
6,611,40.74552500,-73.99255400,-1
6,412,40.74818000,-74.00350200,-1
6,56,40.74415200,-73.99204300,1
6,382,40.74106600,-73.99402600,1
6,150,40.73936500,-73.99541500,1
6,782,40.76247400,-73.97496800,-1
6,376,40.76197400,-73.97228200,1
6,456,40.76596100,-73.96959700,-1
6,550,40.75123200,-73.97841600,-1
6,776,40.73640100,-73.98929600,-1
6,0,40.70383800,-74.01263400,0
7,0,40.70383800,-74.01263400,0
7,174,40.76954300,-73.86313600,1
7,83,40.77259400,-73.91968500,1
7,483,40.74570100,-73.93391400,-1
7,153,40.75769000,-73.96911600,1
7,574,40.75613800,-73.97345000,-1
7,283,40.76317200,-73.95917500,2
7,123,40.78675100,-73.97954600,1
7,226,40.77002000,-73.98214000,1
7,626,40.75898700,-73.98298600,-1
7,358,40.76002100,-73.98044600,1
7,11,40.75967800,-73.97229800,1
7,523,40.74990500,-73.98206300,-1
7,553,40.74920700,-73.98773200,-1
7,683,40.74858900,-73.99057800,-2
7,411,40.75022900,-73.99107400,-1
7,73,40.74958400,-73.99192800,1
7,758,40.74259600,-73.98630500,-1
7,311,40.73952500,-73.98255200,1
7,711,40.75175900,-73.99385800,-1
7,473,40.79011500,-73.97554000,-1
7,29,40.74416000,-73.97431900,1
7,189,40.71677000,-73.99148600,1
7,429,40.72619200,-74.00783500,-1
7,589,40.74015000,-74.00341800,-1
7,0,40.70383800,-74.01263400,0
8,0,40.70383800,-74.01263400,0
8,22,40.75229300,-73.97640200,5
8,325,40.80715900,-73.96472200,1
8,422,40.74448000,-73.99019600,-5
8,10,40.74946600,-73.99303400,2
8,23,40.75010700,-73.99150800,1
8,725,40.75007200,-73.99492600,-1
8,410,40.75276900,-73.96674300,-2
8,163,40.75285700,-73.97818000,1
8,423,40.72128700,-74.00835400,-1
8,563,40.71095700,-74.01603700,-1
8,0,40.70383800,-74.01263400,0
9,0,40.70383800,-74.01263400,0
9,76,40.76699800,-73.95378900,1
9,47,40.77043900,-73.95411700,1
9,143,40.76928700,-73.95876300,1
9,28,40.77889300,-73.94789900,1
9,91,40.78414500,-73.94695300,1
9,155,40.78646100,-73.97824900,1
9,476,40.75040100,-73.98661000,-1
9,447,40.74959200,-73.99179100,-1
9,555,40.74513600,-73.98857100,-1
9,543,40.74382000,-73.99437000,-1
9,491,40.75006500,-73.98802200,-1
9,428,40.75027100,-73.98270400,-1
9,400,40.74348400,-73.97385400,1
9,800,40.74860400,-73.98671700,-1
9,264,40.73475300,-73.98606900,1
9,19,40.72774900,-73.99155400,1
9,664,40.74410600,-73.98733500,-1
9,387,40.73118600,-73.98835800,1
9,419,40.75445200,-73.99183700,-1
9,61,40.75508100,-73.99099700,2
9,461,40.78598400,-73.94278700,-2
9,787,40.72460600,-74.00305200,-1
9,0,40.70383800,-74.01263400,0
10,0,40.70383800,-74.01263400,0
10,292,40.76001000,-73.99609400,1
10,94,40.77930800,-73.98843400,1
10,67,40.79135100,-73.96875000,1
10,32,40.77936200,-73.97715800,1
10,37,40.75902200,-73.98726700,2
10,467,40.74836000,-73.98846400,-1
10,432,40.74134800,-73.98788500,-1
10,692,40.72630700,-74.00908700,-1
10,494,40.72123300,-74.01004000,-1
10,437,40.68778600,-74.18122900,-2
10,379,40.68440600,-73.99719200,1
10,161,40.77448700,-73.95111800,1
10,40,40.77290000,-73.95202600,1
10,254,40.75550500,-73.97219100,3
10,561,40.76153600,-73.98336000,-1
10,440,40.75808700,-73.98214000,-1
10,654,40.76034500,-74.00293700,-3
10,779,40.75155300,-73.97673000,-1
10,0,40.70383800,-74.01263400,0
11,0,40.70383800,-74.01263400,0
11,247,40.64182700,-73.78913900,2
11,647,40.64727400,-73.96089200,-2
11,298,40.78784900,-73.95593300,1
11,246,40.78312700,-73.95723700,1
11,229,40.77078600,-73.96284500,1
11,66,40.76028400,-73.96954300,1
11,350,40.75636700,-73.97009300,1
11,698,40.75399400,-73.98052200,-1
11,646,40.74851600,-73.98246800,-1
11,629,40.75379900,-73.98864000,-1
11,142,40.75235000,-73.98964700,1
11,222,40.75083500,-73.98927300,1
11,750,40.74527400,-73.99829900,-1
11,466,40.74137500,-73.99497200,-1
11,542,40.72377400,-73.98533600,-1
11,622,40.72898100,-74.00082400,-1
11,0,40.70383800,-74.01263400,0
12,0,40.70383800,-74.01263400,0
12,275,40.68487500,-73.97968300,1
12,202,40.74462500,-73.94879900,1
12,602,40.74462500,-73.94879900,-1
12,675,40.77434200,-73.87284900,-1
12,317,40.76981400,-73.86415900,1
12,89,40.77080500,-73.86565400,1
12,489,40.75670200,-73.97425100,-1
12,121,40.76757800,-73.98283400,1
12,82,40.75338400,-73.99256900,1
12,220,40.74433100,-73.98617600,3
12,482,40.74473200,-73.98755600,-1
12,521,40.74316000,-73.98732800,-1
12,717,40.74671900,-74.00485200,-1
12,620,40.74778700,-74.00789600,-3
12,0,40.70383800,-74.01263400,0
13,0,40.70383800,-74.01263400,0
13,367,40.69557600,-73.98426800,1
13,767,40.67764700,-73.93572200,-1
13,188,40.69980200,-73.94998200,1
13,588,40.69844100,-73.96012100,-1
13,184,40.72235500,-73.98870800,1
13,104,40.76516300,-73.96122000,1
13,35,40.79240000,-73.97513600,2
13,169,40.78664400,-73.97808800,1
13,129,40.76783800,-73.98545100,1
13,435,40.75968200,-73.97983600,-2
13,122,40.75894500,-73.98500100,2
13,504,40.74419400,-73.98366500,-1
13,584,40.74298900,-73.98463400,-1
13,529,40.73788100,-73.98820500,-1
13,522,40.73750700,-73.99305000,-2
13,569,40.71508800,-74.01422900,-1
13,0,40.70383800,-74.01263400,0
14,0,40.70383800,-74.01263400,0
14,7,40.76018100,-73.98337600,1
14,357,40.78025100,-73.98243000,1
14,116,40.77887700,-73.98520700,1
14,125,40.75841500,-73.97943100,1
14,309,40.75776700,-73.97534200,1
14,407,40.75183900,-73.97808800,-1
14,223,40.77279300,-73.95856500,1
14,374,40.75624500,-73.96743800,1
14,757,40.75108000,-73.99134100,-1
14,774,40.75022900,-73.99157700,-1
14,709,40.74888600,-73.99119600,-1
14,525,40.74823400,-73.99513200,-1
14,516,40.74111600,-73.98789200,-1
14,623,40.74185600,-74.00750700,-1
14,128,40.73617600,-73.99804700,1
14,124,40.72281600,-73.99811600,1
14,524,40.76164600,-73.97927900,-1
14,528,40.76433900,-73.97722600,-1
14,238,40.77043200,-73.86566200,1
14,334,40.76884500,-73.86267900,3
14,638,40.67286700,-73.97016900,-1
14,734,40.70826000,-74.00656100,-3
14,0,40.70383800,-74.01263400,0
15,0,40.70383800,-74.01263400,0
15,140,40.73030100,-73.98016400,1
15,540,40.75135800,-73.98136900,-1
15,171,40.77099600,-73.86422000,1
15,13,40.77413200,-73.87516800,1
15,8,40.76964600,-73.86372400,4
15,571,40.73400900,-73.95486500,-1
15,408,40.75516100,-73.97329700,-4
15,413,40.76415600,-73.97878300,-1
15,187,40.78518300,-73.96954300,2
15,21,40.74981700,-73.99148600,2
15,196,40.74894700,-73.99242400,1
15,587,40.73565700,-74.00196800,-2
15,365,40.73401600,-73.99942800,1
15,421,40.75978900,-73.98544300,-2
15,765,40.76285900,-73.98413100,-1
15,596,40.75175500,-73.97475400,-1
15,0,40.70383800,-74.01263400,0
16,0,40.70383800,-74.01263400,0
16,263,40.75532200,-73.96520200,5
16,663,40.76292800,-73.95964100,-5
16,243,40.79985000,-73.96254000,1
16,228,40.77369300,-73.95986200,1
16,146,40.75700400,-73.97220600,2
16,643,40.74837500,-73.98470300,-1
16,628,40.74144400,-73.98970800,-1
16,546,40.68743500,-74.19056700,-2
16,0,40.70383800,-74.01263400,0
17,0,40.70383800,-74.01263400,0
17,395,40.76249700,-73.96023600,1
17,208,40.78347400,-73.97092400,1
17,190,40.80432100,-73.95552100,1
17,608,40.75125900,-74.00678300,-1
17,795,40.73951000,-73.99118000,-1
17,590,40.73877700,-73.99163100,-1
17,148,40.72362500,-73.98544300,1
17,294,40.72953800,-73.97814900,1
17,282,40.72519700,-73.98125500,1
17,63,40.73730100,-73.98155200,1
17,548,40.75778200,-73.97588300,-1
17,463,40.75925400,-73.97742500,-1
17,346,40.76157800,-73.98190300,2
17,300,40.75234600,-73.97810400,1
17,682,40.75496700,-73.98215500,-1
17,268,40.75064800,-73.99092100,2
17,694,40.75030100,-73.99483500,-1
17,700,40.72845800,-74.00526400,-1
17,746,40.72334700,-74.00801800,-2
17,668,40.72028400,-73.99640700,-2
17,0,40.70383800,-74.01263400,0
18,0,40.70383800,-74.01263400,0
18,213,40.69332500,-73.99154700,1
18,138,40.76242400,-73.91399400,1
18,361,40.74425100,-73.97280100,4
18,613,40.75024400,-73.99072300,-1
18,761,40.75808300,-73.97818000,-4
18,538,40.76166200,-73.98241400,-1
18,297,40.76477400,-73.97860700,2
18,315,40.76677300,-73.98667100,4
18,697,40.73580200,-73.99364500,-2
18,715,40.72716100,-74.00077100,-4
18,373,40.71946700,-73.99044800,1
18,773,40.76344700,-73.98309300,-1
18,0,40.70383800,-74.01263400,0
19,0,40.70383800,-74.01263400,0
19,93,40.64137300,-73.78833000,1
19,251,40.79211000,-73.94640400,1
19,278,40.78400800,-73.95036300,1
19,235,40.75233800,-73.97026800,1
19,493,40.74971000,-73.97811900,-1
19,651,40.74561700,-73.98051500,-1
19,635,40.74950000,-73.99133300,-1
19,678,40.73406600,-73.99873400,-1
19,102,40.72119900,-73.99359100,2
19,303,40.75760700,-73.98838000,3
19,321,40.75760700,-73.99440800,1
19,502,40.76257300,-74.00109900,-2
19,127,40.77938100,-73.98767100,1
19,703,40.76235200,-73.97526600,-3
19,527,40.75559600,-73.97936200,-1
19,721,40.77890000,-73.96240200,-1
19,0,40.70383800,-74.01263400,0
20,0,40.70383800,-74.01263400,0
20,18,40.76570500,-73.99066200,5
20,418,40.75690500,-73.99610100,-5
20,349,40.79533800,-73.97149700,1
20,50,40.77533000,-73.95658100,1
20,343,40.76497300,-73.95325500,1
20,450,40.75822100,-73.98149100,-1
20,749,40.75576800,-73.97103100,-1
20,323,40.74450700,-73.97617300,1
20,743,40.74338900,-73.99375900,-1
20,723,40.72541400,-74.00459300,-1
20,0,40.70383800,-74.01263400,0
21,0,40.70383800,-74.01263400,0
21,96,40.68032100,-73.97782100,1
21,218,40.71835700,-73.99070000,1
21,105,40.73092700,-73.98724400,2
21,618,40.75128600,-74.00792700,-1
21,505,40.77028700,-73.99141700,-2
21,348,40.76931800,-73.98469500,1
21,496,40.75962400,-73.96808600,-1
21,336,40.77655400,-73.94645700,2
21,85,40.77734400,-73.96357700,1
21,65,40.76215700,-73.97015400,1
21,485,40.75146900,-73.97766900,-1
21,736,40.75015600,-73.98710600,-2
21,72,40.74586500,-73.99444600,3
21,205,40.74717300,-73.99710800,1
21,748,40.73803700,-73.99049400,-1
21,472,40.76709400,-73.96673600,-3
21,605,40.72044400,-73.98527500,-1
21,465,40.71811700,-74.01052900,-1
21,0,40.70383800,-74.01263400,0
22,0,40.70383800,-74.01263400,0
22,370,40.77152600,-73.95925100,2
22,165,40.76872600,-73.96955100,1
22,108,40.78044500,-73.98175000,2
22,393,40.76371000,-73.97729500,1
22,565,40.75870500,-73.99246200,-1
22,92,40.75902200,-73.99037900,1
22,770,40.75156800,-73.99044000,-2
22,168,40.74948100,-73.99189000,1
22,793,40.75133900,-73.99710100,-1
22,492,40.75645800,-73.96613300,-1
22,508,40.75338000,-73.97726400,-2
22,568,40.71353100,-74.01159700,-1
22,0,40.70383800,-74.01263400,0
23,0,40.70383800,-74.01263400,0
23,232,40.76222200,-73.95867900,1
23,322,40.77436800,-73.95720700,1
23,160,40.76897400,-73.86268600,1
23,632,40.74417500,-73.97383900,-1
23,722,40.74887500,-73.97485400,-1
23,560,40.75331900,-73.97200800,-1
23,396,40.75532200,-73.96822400,1
23,207,40.76458000,-73.98156700,2
23,20,40.75894500,-73.98494700,3
23,796,40.74996600,-74.00617200,-1
23,607,40.71205500,-74.01702900,-2
23,420,40.70940800,-74.01374800,-3
23,0,40.70383800,-74.01263400,0
24,0,40.70383800,-74.01263400,0
24,139,40.77403600,-73.87316100,5
24,132,40.76671600,-73.95732900,1
24,532,40.75255200,-73.97915600,-1
24,260,40.75042300,-73.99153900,1
24,539,40.74910400,-73.97596000,-5
24,319,40.77305200,-73.99032600,1
24,277,40.79337300,-73.97270200,2
24,333,40.77840000,-73.95862600,1
24,660,40.76545300,-73.97025300,-1
24,733,40.76441200,-73.97909500,-1
24,719,40.76170700,-73.97920200,-1
24,242,40.74309500,-73.98938000,2
24,377,40.75146500,-73.99787100,2
24,677,40.75251000,-73.99334700,-2
24,285,40.75622200,-73.99769600,1
24,642,40.76240200,-74.00052600,-2
24,685,40.78992500,-73.95231600,-1
24,777,40.72436100,-73.99884000,-2
24,0,40.70383800,-74.01263400,0
25,0,40.70383800,-74.01263400,0
25,293,40.74964500,-73.97142800,1
25,310,40.75771300,-73.96268500,1
25,48,40.76760900,-73.96205900,1
25,167,40.77069900,-73.96189900,1
25,39,40.75816300,-73.97120700,2
25,693,40.75931900,-73.97545600,-1
25,710,40.75285000,-73.97774500,-1
25,69,40.75483300,-73.98662600,2
25,469,40.75483300,-73.98662600,-2
25,567,40.75938400,-73.98429900,-1
25,448,40.75608800,-73.98682400,-1
25,46,40.75113700,-73.99432400,1
25,439,40.75492900,-73.99971800,-2
25,284,40.81320600,-73.96032700,1
25,684,40.76382100,-73.98237600,-1
25,446,40.76066200,-73.96734600,-1
25,152,40.71455400,-73.94488500,1
25,183,40.77369700,-73.87053700,2
25,279,40.76948200,-73.86258700,2
25,552,40.73522200,-73.93643200,-1
25,204,40.73687400,-73.98165900,1
25,679,40.73676700,-73.98879200,-2
25,583,40.73917400,-73.98318500,-2
25,604,40.77883500,-73.94804400,-1
25,0,40.70383800,-74.01263400,0
26,0,40.70383800,-74.01263400,0
26,157,40.72442200,-73.99234800,1
26,249,40.74735300,-73.98338300,1
26,557,40.76000200,-73.97454800,-1
26,649,40.78424500,-73.95605500,-1
26,233,40.79835900,-73.97104600,1
26,369,40.77778600,-73.97866100,1
26,15,40.76743700,-73.96449300,1
26,236,40.76671600,-73.96518700,1
26,769,40.75190400,-73.97542600,-1
26,415,40.74076100,-73.98370400,-1
26,136,40.74591400,-73.98815200,2
26,636,40.75103400,-74.00556900,-1
26,633,40.74367500,-73.97234300,-1
26,536,40.64444400,-73.79539500,-2
26,177,40.64479400,-73.78192100,1
26,577,40.73242200,-73.88443000,-1
26,0,40.70383800,-74.01263400,0
27,0,40.70383800,-74.01263400,0
27,327,40.77518500,-73.94799000,1
27,398,40.77817200,-73.95169100,1
27,727,40.77557000,-73.94750200,-1
27,798,40.77448300,-73.87286400,-1
27,182,40.77007700,-73.86264800,1
27,166,40.76392400,-73.96497300,1
27,84,40.77703500,-73.97784400,1
27,78,40.75771300,-73.97550200,2
27,198,40.75697700,-73.97373200,1
27,582,40.75625200,-73.98987600,-1
27,478,40.75233800,-74.00092300,-2
27,484,40.74169500,-73.97493700,-1
27,566,40.73826600,-73.98754100,-1
27,598,40.72488000,-74.00167100,-1
27,0,40.70383800,-74.01263400,0
28,0,40.70383800,-74.01263400,0
28,191,40.78494300,-73.94866200,1
28,106,40.75358200,-73.97804300,5
28,506,40.75230800,-73.99156200,-5
28,59,40.75539400,-73.99302700,2
28,591,40.75487100,-73.98793000,-1
28,53,40.75761000,-73.97847000,2
28,459,40.75836200,-73.96820100,-2
28,272,40.75840800,-73.97734800,1
28,453,40.72555900,-73.99672700,-2
28,672,40.68814800,-73.99320200,-1
28,0,40.70383800,-74.01263400,0
29,0,40.70383800,-74.01263400,0
29,178,40.64536300,-73.77668800,2
29,273,40.76317200,-73.98162100,1
29,51,40.78713200,-73.97181700,1
29,578,40.75864000,-73.98947100,-2
29,313,40.76335500,-73.96940600,1
29,170,40.77568100,-73.96237200,1
29,451,40.76306900,-73.96756700,-1
29,570,40.76102100,-73.97526600,-1
29,673,40.76189800,-73.96781900,-1
29,713,40.73674000,-73.98677800,-1
29,0,40.70383800,-74.01263400,0
30,0,40.70383800,-74.01263400,0
30,363,40.79580700,-73.94374800,1
30,763,40.77361300,-73.87057500,-1
30,80,40.77055700,-73.86452500,1
30,210,40.76944400,-73.86403700,1
30,480,40.76279400,-73.97849300,-1
30,390,40.76023100,-73.98442100,2
30,610,40.75959800,-73.98551900,-1
30,790,40.77401700,-73.87081100,-2
30,87,40.77422000,-73.95912200,1
30,262,40.77998400,-73.97681400,1
30,335,40.78343600,-73.95909900,1
30,288,40.78092200,-73.96092200,1
30,144,40.77365500,-73.95982400,1
30,227,40.76643800,-73.95408600,1
30,487,40.75661800,-73.97600600,-1
30,735,40.76141000,-73.97464000,-1
30,688,40.75738500,-73.97806500,-1
30,627,40.75653800,-73.97878300,-1
30,194,40.75558500,-73.98065900,3
30,662,40.72960700,-73.98695400,-1
30,544,40.72564700,-73.99663500,-1
30,594,40.72225200,-73.99922200,-3
30,0,40.70383800,-74.01263400,0
31,0,40.70383800,-74.01263400,0
31,214,40.73669800,-73.99293500,1
31,41,40.73853300,-73.98467300,1
31,240,40.77414700,-73.87453500,1
31,441,40.75856400,-73.96944400,-1
31,614,40.75663800,-73.98465700,-1
31,640,40.75924300,-73.99536100,-1
31,366,40.75661500,-73.99771900,1
31,385,40.75005000,-73.99490400,1
31,185,40.77735500,-73.95507000,2
31,115,40.76894400,-73.95848800,1
31,785,40.76763200,-73.97080200,-1
31,585,40.72442600,-73.99767300,-2
31,766,40.70507400,-74.00760700,-1
31,515,40.70367400,-74.01451100,-1
31,0,40.70383800,-74.01263400,0
32,0,40.70383800,-74.01263400,0
32,381,40.83332400,-73.94515200,2
32,74,40.78385900,-73.98237600,1
32,141,40.77439100,-73.98814400,3
32,541,40.76071500,-73.97164200,-3
32,474,40.75688600,-73.97488400,-1
32,43,40.76286700,-73.98200200,4
32,781,40.75689300,-73.99074600,-2
32,329,40.75696600,-73.99382800,1
32,33,40.74536100,-73.97575400,1
32,729,40.74109300,-73.98362000,-1
32,433,40.76703600,-73.98393200,-1
32,443,40.72605500,-73.99629200,-4
32,0,40.70383800,-74.01263400,0
33,0,40.70383800,-74.01263400,0
33,391,40.72187000,-73.98894500,1
33,265,40.81260700,-73.93714100,1
33,114,40.78420600,-73.94727300,1
33,791,40.76164600,-73.98639700,-1
33,665,40.76988200,-73.98754100,-1
33,514,40.76155900,-73.96138000,-1
33,0,40.70383800,-74.01263400,0
34,0,40.70383800,-74.01263400,0
34,324,40.73248700,-73.99652100,1
34,151,40.79201100,-73.97298400,1
34,724,40.76311900,-73.97824900,-1
34,113,40.77122900,-73.98159800,5
34,513,40.76190900,-73.97845500,-5
34,551,40.76269100,-73.96977200,-1
34,126,40.75625600,-73.97041300,1
34,345,40.74848900,-73.97321300,1
34,287,40.74205800,-73.97471600,2
34,745,40.72003200,-73.99428600,-1
34,526,40.71709800,-74.00444000,-1
34,687,40.63837100,-74.02195000,-2
34,0,40.70383800,-74.01263400,0
35,0,40.70383800,-74.01263400,0
35,301,40.73838800,-73.99980200,1
35,340,40.75149900,-73.99034100,1
35,217,40.75120500,-73.99427800,1
35,248,40.78933300,-73.97632600,1
35,176,40.79013800,-73.97715800,1
35,648,40.75874300,-73.98136900,-1
35,740,40.76236300,-73.97081000,-1
35,701,40.75886200,-73.97047400,-1
35,156,40.76330600,-73.96716300,1
35,617,40.75983800,-73.97605900,-1
35,576,40.75757600,-73.97818000,-1
35,258,40.76038700,-73.96454600,1
35,556,40.72100400,-73.95889300,-1
35,658,40.70325100,-74.00985700,-1
35,0,40.70383800,-74.01263400,0
36,0,40.70383800,-74.01263400,0
36,342,40.74131400,-73.97847000,1
36,253,40.78195200,-73.95604700,5
36,653,40.75929300,-73.98043800,-5
36,60,40.76585400,-73.98285700,1
36,742,40.75816000,-73.97126800,-1
36,101,40.75190700,-73.99281300,1
36,501,40.71103300,-74.00908700,-1
36,460,40.70264400,-74.01239800,-1
36,0,40.70383800,-74.01263400,0
37,0,40.70383800,-74.01263400,0
37,344,40.73053000,-73.98053700,1
37,355,40.74137900,-73.98321500,5
37,755,40.76322900,-73.97421300,-5
37,744,40.75949500,-73.97632600,-1
37,318,40.77652400,-73.98778500,1
37,718,40.77630200,-73.98771700,-1
37,31,40.84061800,-73.94298600,1
37,219,40.75725200,-73.99401900,1
37,431,40.74398000,-73.97673000,-1
37,619,40.71024700,-74.01521300,-1
37,0,40.70383800,-74.01263400,0
38,0,40.70383800,-74.01263400,0
38,331,40.72408700,-73.98512300,1
38,731,40.71788000,-73.94698300,-1
38,337,40.78769300,-73.97137500,1
38,351,40.78053300,-73.94627400,4
38,304,40.77473800,-73.95914500,1
38,751,40.76163900,-73.97653200,-4
38,737,40.73720900,-73.98887600,-1
38,704,40.70396000,-74.01281700,-1
38,0,40.70383800,-74.01263400,0
39,0,40.70383800,-74.01263400,0
39,111,40.76273300,-73.97847700,4
39,17,40.76621600,-73.98523700,1
39,81,40.76054800,-73.98894500,1
39,417,40.72799700,-73.99470500,-1
39,511,40.70140100,-74.01226800,-4
39,481,40.68186600,-74.00199100,-1
39,0,40.70383800,-74.01263400,0
40,0,40.70383800,-74.01263400,0
40,276,40.75892600,-73.98639700,1
40,26,40.77406700,-73.87461900,1
40,206,40.77430000,-73.87277200,1
40,133,40.77391100,-73.87074300,1
40,676,40.76836000,-73.86160300,-1
40,197,40.76926400,-73.86274700,1
40,426,40.76567100,-73.96291400,-1
40,606,40.72931300,-73.98998300,-1
40,597,40.71751400,-73.98981500,-1
40,533,40.70583000,-74.00871300,-1
40,0,40.70383800,-74.01263400,0
41,0,40.70383800,-74.01263400,0
41,339,40.75167800,-73.97404500,1
41,147,40.75130500,-73.99443800,1
41,68,40.75116000,-73.99409500,2
41,224,40.75495500,-73.99414100,1
41,739,40.78931400,-73.97753100,-1
41,352,40.78890200,-73.97609700,1
41,186,40.76513300,-73.97500600,1
